date,district_name,year,NDVI,LST,NDWI,VCI,TCI,VHI,rootzone_soil_moisture,surface_soil_moisture,surface_water_extent_km2,GRACE_TWS
2015-04-01,central karoo,2015,0.1926455500752506,27.1196,-0.3173677352498961,28.2681663639639,41.09055402422778,34.679360194095835,0.1529,0.087,20.31545669669116,8.209436648334387
2015-05-01,central karoo,2015,0.1948893257006808,22.1404,-0.3173294554381715,22.264020510729257,16.57287842492452,19.41844946782689,0.144,0.0795,19.056442868566165,6.38517860977303
2015-06-01,central karoo,2015,0.205952405293748,14.5627,-0.3247132470405899,29.0788288839824,62.310959671396574,45.694894277689485,0.1718,0.1397,20.038469809972423,4.500111969926295
2015-07-01,central karoo,2015,0.1966469032766776,14.0214,-0.3171126847252105,35.90042638611117,55.44565634667931,45.67304136639524,0.1729,0.1292,20.84291088318015,7.905397166330776
2015-08-01,central karoo,2015,0.1894785509635809,20.5526,-0.3141999869571333,54.961977697036936,42.89353152916131,48.927754613099125,0.1749,0.1216,21.948298082398885,9.483054106580031
2015-09-01,central karoo,2015,0.1820707891124517,28.1064,-0.3101084248894439,73.30731024967795,40.50721963371315,56.90726494169555,0.1871,0.1268,22.569629094117648,8.566845962500624
2015-10-01,central karoo,2015,0.1689352480224261,37.9244,-0.302526234403274,59.20191623878436,28.14438405431069,43.67315014654753,0.1706,0.0947,19.321085144898884,7.680192919843135
2015-11-01,central karoo,2015,0.1560536419389328,40.1828,-0.294305591941219,61.09266540032888,38.84166579930381,49.96716559981635,0.158,0.0821,14.685385079503671,6.763984775763728
2015-12-01,central karoo,2015,0.1438085272249114,45.3396,-0.2859090312001449,32.62715217909305,7.091169297131703,19.85916073811238,0.1415,0.0624,11.750760974034923,5.877331733106238
2016-01-01,central karoo,2016,0.1516173096512267,43.0469,-0.2894603214413386,30.30069068750266,21.135171336086604,25.71793101179464,0.1438,0.0924,21.15906858630515,4.337525425773299
2016-02-01,central karoo,2016,0.1676864406713938,40.6469,-0.2984162793519152,33.05718095280511,5.865531868757372,19.46135641078124,0.1459,0.0718,21.26382495349264,4.50337531018293
2016-03-01,central karoo,2016,0.1685869654308744,32.8356,-0.302914349394316,18.76782398047108,36.49707061362939,27.63244729705024,0.1466,0.0862,18.66925811856617,4.320974840319511
2016-04-01,central karoo,2016,0.1781904140599586,27.3469,-0.3082995367816339,13.773279978664943,38.77864458842316,26.27596228354405,0.154,0.0916,14.17442782559743,4.1259950277068915
2016-05-01,central karoo,2016,0.2035277306615544,19.4431,-0.3221297070663489,29.2663426528814,54.80587960141177,42.03611112714658,0.1774,0.128,16.124123678640306,3.937304886468872
2016-06-01,central karoo,2016,0.2189468159539079,14.9356,-0.3329015716948048,39.5080039742993,57.95953136669155,48.73376767049543,0.1793,0.1237,18.13880939345128,5.734620267804013
2016-07-01,central karoo,2016,0.2051184371496615,14.9993,-0.3288818124574898,43.558253513875,44.40417315900006,43.981213336437534,0.1739,0.1188,20.088505246494154,6.574178520716089
2016-08-01,central karoo,2016,0.1946733748022542,21.7953,-0.3149276547111281,61.79388142568041,28.03243204458208,44.913156735131246,0.1848,0.1295,22.103190961305128,7.441722048725233
2016-09-01,central karoo,2016,0.1754152991203694,27.7499,-0.306283196029788,62.74580016582557,44.6187203026249,53.68226023422524,0.1761,0.0992,21.346734617555143,6.418355110363199
2016-10-01,central karoo,2016,0.153528541289821,37.4127,-0.2959354103714028,34.67157786327051,33.31380195179112,33.99268990753082,0.1565,0.0761,17.400461302159915,5.4280000087225195
2016-11-01,central karoo,2016,0.1440264514014326,41.5076,-0.2886727655335627,36.83690288929986,23.52056806485568,30.17873547707777,0.1425,0.0688,11.36903906387868,4.404633070360485
2016-12-01,central karoo,2016,0.1402370511557201,46.0432,-0.2869906887283721,27.050962492575227,0.0,13.525481246287614,0.1339,0.06,8.490811644531249,4.6420328292361255
2017-01-01,central karoo,2017,0.1480322701131483,43.2328,-0.2927441519360897,26.25356104988441,17.67682405030328,21.96519255009385,0.1403,0.0786,10.674817261718747,2.118983447887646
2017-02-01,central karoo,2017,0.1679135004703962,38.6038,-0.3027942544548959,33.29000721297884,33.55469120576798,33.42234920937341,0.1468,0.0925,10.778470289062502,0.2818739225179656
2017-03-01,central karoo,2017,0.1688480883918685,35.7946,-0.3042943121866907,19.07038576833267,0.0,9.535192884166335,0.1444,0.074,12.830977152343747,-1.377450810074004
2017-04-01,central karoo,2017,0.1886121269112426,26.8929,-0.3178069663481345,24.22365163616885,43.39636075144685,33.81000619380785,0.1469,0.094,15.383738517003676,2.2141258175888265
2017-05-01,central karoo,2017,0.1839963580566468,22.4587,-0.3176186760163491,13.434141745720288,12.061120639555476,12.747631192637884,0.1483,0.0897,13.562703049534415,0.0483855889173817
2017-06-01,central karoo,2017,0.1780262218377285,17.1416,-0.3148365642035236,6.665572562933128,32.21737303958177,19.44147280125745,0.1452,0.0911,11.680966399816176,0.22159602178840407
2017-07-01,central karoo,2017,0.1640040583248594,17.5579,-0.3058759779896791,6.392988022841652,15.514983176388215,10.953985599614937,0.1453,0.0938,9.859930932346913,0.38921902134100633
2017-08-01,central karoo,2017,0.1495775131424809,21.9928,-0.296576582480295,2.4866565827145783,25.670585140096385,14.07862086140548,0.1454,0.0952,7.978194282628676,0.5624294542120286
2017-09-01,central karoo,2017,0.137788428635759,30.6576,-0.2883720571315084,3.036211161892916,11.084329012317223,7.060270087105071,0.1431,0.0875,9.07248232169117,0.7356398870830511
2017-10-01,central karoo,2017,0.1317524522722596,36.0773,-0.282926781112621,0.0,46.80459863010927,23.40229931505464,0.1411,0.0836,8.497604640625,0.9032628866356534
2017-11-01,central karoo,2017,0.1319311461414435,40.3973,-0.2807694390917884,12.443770430813514,36.36100799130325,24.402389211058384,0.1523,0.0892,5.0857993359375,1.0764733195066756
2017-12-01,central karoo,2017,0.1340783931600001,43.0053,-0.2822269749273527,17.435373718295466,30.61720183023928,24.026287774267374,0.1427,0.0661,3.20418233203125,1.244096319059278
2018-01-01,central karoo,2018,0.1354967467815863,42.9371,-0.2836935467900486,12.102283927453383,23.1778100234401,17.64004697544674,0.1402,0.0825,8.186020626378678,1.4173067519303002
2018-02-01,central karoo,2018,0.1586513352358012,37.9702,-0.2958462691017666,23.79261796945558,42.14156965319098,32.96709381132328,0.1502,0.088,14.70193164880514,1.5905171848013226
2018-03-01,central karoo,2018,0.1665211989178473,33.3637,-0.3004220962210533,16.374231294838864,29.983348751156345,23.178790022997603,0.1467,0.0793,13.210503274816174,1.7469653177170847
2018-04-01,central karoo,2018,0.1941729971063955,25.2607,-0.3175787512985734,29.79981374193289,59.99776234018532,44.89878804105911,0.17,0.1067,11.401636613281246,1.9201757505881072
2018-05-01,central karoo,2018,0.2005367370222655,21.1785,-0.3231127162702962,26.84183244731783,30.20737359849183,28.52460302290483,0.1612,0.0997,10.065534959867705,2.0877987501407094
2018-06-01,central karoo,2018,0.1955788593563638,15.9783,-0.3205911087828664,20.75313180407386,45.79210231516056,33.27261705961721,0.16,0.0966,8.684896584673712,2.681230133220411
2018-07-01,central karoo,2018,0.1770652245379067,17.1357,-0.310139876163346,18.19960468118672,20.2820495449721,19.24082711307941,0.1605,0.1099,7.348794931260169,2.682233097000157
2018-08-01,central karoo,2018,0.1596489590636679,21.2049,-0.3005694652028155,15.731985217258105,35.09285944918143,25.41242233321977,0.1554,0.0977,5.968156556066177,2.683269492905895
2018-09-01,central karoo,2018,0.1479818401266544,28.0802,-0.2903030444538643,19.21200263299782,40.809383217234846,30.01069292511633,0.1638,0.1078,7.012432263097426,2.6843058888116325
2018-10-01,central karoo,2018,0.1369211198418435,40.7103,-0.2861973334522339,8.229478670098567,0.0,4.114739335049284,0.1533,0.0827,4.97361498046875,2.6853088525913784
2018-11-01,central karoo,2018,0.1296514958007159,41.3994,-0.2797609329745803,7.846299633251179,24.77188356520837,16.309091599229774,0.1431,0.0706,3.085967171875,0.6352435208575519
2018-12-01,central karoo,2018,0.1258889185495563,44.5991,-0.2784676844843321,4.649045887434005,14.554231924371605,9.601638905902805,0.137,0.0648,3.76538878125,0.31089128844358954
2019-01-01,central karoo,2019,0.1247762682533757,44.183,-0.2786543981861502,0.0,0.0,0.0,0.1313,0.0579,2.92606912890625,-0.0242726850508381
2019-02-01,central karoo,2019,0.1354479944706563,40.9141,-0.2857367882401941,0.0,2.244297776031073,1.1221488880155366,0.1386,0.0874,6.922364578124999,0.1250148859908206
2019-03-01,central karoo,2019,0.1523895804146331,33.7923,-0.2932859686842821,0.0,24.696885599753376,12.348442799876688,0.1463,0.0845,11.53240281640625,0.4760053311420739
2019-04-01,central karoo,2019,0.1644549055381239,28.1941,-0.301851145207619,0.0,30.16162006570585,15.080810032852924,0.1491,0.0962,13.63703017578125,-0.322247909143975
2019-05-01,central karoo,2019,0.1803890852006361,22.5124,-0.3092417241359419,10.51007338971749,11.299947554182202,10.905010471949849,0.1575,0.0984,12.351552578765368,0.7007020674127545
2019-06-01,central karoo,2019,0.1753461324946832,17.4533,-0.3058476872235161,4.514561505386018,28.580097087378658,16.547329296382337,0.154,0.0906,11.023225728515625,1.884912462029407
2019-07-01,central karoo,2019,0.1597417726535352,18.7372,-0.2985494030368976,2.540102898432782,2.199489646139571,2.3697962722861767,0.1534,0.1063,9.737748131499742,1.872860527144848
2019-08-01,central karoo,2019,0.1476867161688174,24.1394,-0.2924212234264163,0.0,0.0,0.0,0.1499,0.088,8.40942128125,1.3537049223409228
2019-09-01,central karoo,2019,0.1372293528834139,31.6187,-0.2860190568943571,2.1490211573921814,0.0,1.074510578696091,0.1451,0.0908,8.15074612109375,0.7845303263370418
2019-10-01,central karoo,2019,0.1336751713593363,36.8169,-0.2850834404077693,3.0613258644844312,39.33283494635605,21.19708040542024,0.1473,0.0829,8.990475548253675,0.4375344773856821
2019-11-01,central karoo,2019,0.1257609176067498,42.5579,-0.2794417345855324,0.0,11.374018434352267,5.687009217176134,0.1406,0.0724,7.012346183593748,-0.1525581569403581
2019-12-01,central karoo,2019,0.1229112658754215,43.0984,-0.2779363932321523,0.0,29.678901856443144,14.839450928221572,0.1344,0.0665,4.85987198828125,0.46166182791935806
2020-01-01,central karoo,2020,0.1358733385095722,43.706,-0.2874972493485629,12.527416071025376,8.873758231945471,10.700587151485424,0.1511,0.0918,17.819941364659922,1.0963558122743984
2020-02-01,central karoo,2020,0.1717459526770378,38.7254,-0.306548601427381,37.219789228497646,31.906704433030228,34.56324683076394,0.1642,0.1057,17.99245897302389,-0.4169279445453858
2020-03-01,central karoo,2020,0.1881309198979067,35.4031,-0.3192327310326282,41.41330020714667,4.828862164662357,23.12108118590451,0.1641,0.0978,25.753334739659905,0.2544207716931589
2020-04-01,central karoo,2020,0.1867314569149697,25.9926,-0.3195567191257736,22.337809960561096,52.5534749839804,37.44564247227075,0.1572,0.0962,26.29027514200367,1.7328985636978258
2020-05-01,central karoo,2020,0.1759101186447451,23.3096,-0.3102807455964972,6.879406984249199,0.0,3.4397034921245995,0.1571,0.0892,21.16365354874713,1.984140706064752
2020-06-01,central karoo,2020,0.1721675570868545,18.8724,-0.3073729086474528,1.963470860878625,12.020397684839445,6.991934272859034,0.1511,0.0917,15.86614456904871,2.187605994088636
2020-07-01,central karoo,2020,0.1615185137046403,18.9222,-0.3005779754264485,4.146184633353806,0.1106519431835972,2.1284182882687017,0.1524,0.1007,10.739522975792173,1.7039902052233875
2020-08-01,central karoo,2020,0.1554755939058735,20.3277,-0.2984864486025071,10.243439336208928,45.58304732064911,27.91324332842902,0.1517,0.1042,5.442013996093749,0.8395195704342785
2020-09-01,central karoo,2020,0.1433564370361031,29.4347,-0.2900394928517526,11.872010920763914,25.187987267610843,18.52999909418737,0.1621,0.1008,19.24198261328124,1.5877395130654015
2020-10-01,central karoo,2020,0.1388851652721846,39.8574,-0.2854653085682369,11.356603747983588,8.616369991715983,9.986486869849784,0.1599,0.0977,18.92338391796874,1.7268865994600109
2020-11-01,central karoo,2020,0.1359115602609087,40.6906,-0.2852804411848037,20.471246114038344,32.9690409279626,26.72014352100048,0.1567,0.0837,12.894440035156247,1.3123348501505867
2020-12-01,central karoo,2020,0.1330191426547836,44.3664,-0.2824635897370404,15.781552825141764,16.89947793836045,16.340515381751107,0.1457,0.0735,21.62246623828125,1.3749013125541367
2021-01-01,central karoo,2021,0.1458657530888902,43.2213,-0.2890403151623128,23.807792972252763,17.890761617740086,20.849277294996423,0.1459,0.0825,16.33019515625,1.4395533237044718
2021-02-01,central karoo,2021,0.1544230289690666,39.9198,-0.2958223367830304,19.456928696064736,15.719571198178542,17.58824994712164,0.142,0.074,19.40269555997242,1.220830244099646
2021-03-01,central karoo,2021,0.1652232570050655,33.4383,-0.2996105629245679,14.87031289495274,29.06321307431396,21.96676298463335,0.1513,0.0901,20.02828145703125,1.2355700932654212
2021-04-01,central karoo,2021,0.165310056747829,31.1595,-0.2986122656512017,0.8575028013443554,0.0,0.4287514006721777,0.147,0.0772,18.23008698437499,1.6217263788947969
2021-05-01,central karoo,2021,0.1674233477972756,21.3279,-0.3021785572873323,0.0,28.089696522984028,14.044848261492014,0.1501,0.1007,14.79141707660694,0.7183723384130385
2021-06-01,central karoo,2021,0.1697211366878717,17.4906,-0.2984767352734173,0.0,28.14483756534727,14.072418782673637,0.1519,0.0948,11.23812483857996,1.9861921243706029
2021-07-01,central karoo,2021,0.1569317630534332,15.6566,-0.2896007291366262,0.0,36.9825892554705,18.49129462773525,0.1577,0.1118,7.799454930811912,2.357934698965493
2021-08-01,central karoo,2021,0.1508873526350641,21.1138,-0.2921878004653221,4.209274633144735,36.18229870487076,20.19578666900775,0.1571,0.1108,4.246162692784927,2.610800986561556
2021-09-01,central karoo,2021,0.1358751157816888,29.4081,-0.2823673254646239,0.0,25.494764035613777,12.747382017806888,0.1517,0.0861,13.026108188878675,2.742368762034098
2021-10-01,central karoo,2021,0.1338912876073044,34.2106,-0.2795786757007811,3.405423067287986,65.66282100499059,34.53412203613929,0.1544,0.1015,17.838404966222416,2.255047455445748
2021-11-01,central karoo,2021,0.1552833622592657,37.2812,-0.2926279427556443,59.53920859603016,72.39820051116588,65.96870455359802,0.174,0.1006,16.03379207068014,1.085527573567974
2021-12-01,central karoo,2021,0.1869599491156355,38.0436,-0.3128522146265548,100.0,80.6232488762573,90.31162443812866,0.184,0.124,31.22145904434743,2.2446910447101036
2022-01-01,central karoo,2022,0.2133585440657268,39.8207,-0.3307442196703041,100.0,81.15303047215089,90.57651523607544,0.1847,0.109,17.24521616406249,3.4424932982236376
2022-02-01,central karoo,2022,0.213887977398267,37.9553,-0.3356512272577194,80.43206218523189,42.343502242942535,61.38778221408721,0.1718,0.0978,20.76698890234374,4.986773848468447
2022-03-01,central karoo,2022,0.2129495070310621,29.9871,-0.3295283383670438,70.17046528607709,71.63120567375887,70.90083547991799,0.1742,0.1229,21.58048092454045,4.177484902411415
2022-04-01,central karoo,2022,0.2191514780550577,25.1065,-0.3323422469238292,54.84698334623076,61.56615844665724,58.206570896444,0.1721,0.1041,24.670746411749374,3.057891994188513
2022-05-01,central karoo,2022,0.2142648162368911,20.2961,-0.3267263558513558,37.96986285214268,42.71499241661824,40.342427634380456,0.1702,0.1151,40.70517182582721,3.1195959396220245
2022-06-01,central karoo,2022,0.2159159678106252,14.9588,-0.3230772152270242,37.07547765316576,57.68880694548171,47.38214229932373,0.1732,0.1244,109.53914837080268,4.582300481982387
2022-07-01,central karoo,2022,0.1974691342345509,15.6292,-0.3139414764724995,36.64368051563418,37.291963055800174,36.96782178571718,0.1755,0.1158,69.36465282867648,4.7350465275878655
2022-08-01,central karoo,2022,0.179443051576273,20.1269,-0.3021123537413436,41.76392367015423,47.98435799619713,44.87414083317568,0.165,0.1059,23.97921172293198,4.541272301426358
2022-09-01,central karoo,2022,0.1607479218664555,29.1782,-0.2937659648234835,39.47033089832353,28.14619181621073,33.80826135726713,0.1557,0.0953,17.329564412821686,3.098813256579155
2022-10-01,central karoo,2022,0.1486561214241321,34.235,-0.2890214467325492,26.913780555427905,65.41632150001008,46.165051027719,0.1509,0.0895,14.160582046874998,3.798640555169444
2022-11-01,central karoo,2022,0.1677866671918327,37.0988,-0.2949213843858104,84.7551718836923,74.5076270108363,79.6313994472643,0.1633,0.0939,14.054500124999995,4.175276931481519
2022-12-01,central karoo,2022,0.1846169858201836,38.4947,-0.3116381820751941,96.34190247648866,76.07687811170909,86.20939029409888,0.173,0.1117,13.797105078125,4.117014541379393
2023-01-01,central karoo,2023,0.1954178644573594,41.446,-0.3166400330038996,79.74687436754033,50.917141049968414,65.33200770875438,0.1641,0.0857,20.60797341796875,4.056810071607197
2023-02-01,central karoo,2023,0.1915260894947046,37.6361,-0.3152819555775886,57.5022668014365,46.66946752137914,52.08586716140782,0.1524,0.0863,18.715637089843742,3.320811667611647
2023-03-01,central karoo,2023,0.217372116169891,29.7389,-0.3275300699621161,75.29491900306508,74.69256860931237,74.99374380618872,0.1634,0.1089,19.813040417968747,3.2281065048110102
2023-04-01,central karoo,2023,0.2055583960438351,25.7541,-0.3285866109822774,41.21652153872612,54.97930164671419,48.09791159272015,0.1565,0.0851,21.380248505330883,3.240408380116479
2023-05-01,central karoo,2023,0.207220107483364,18.2345,-0.3168012958785485,32.25939658976373,71.93723511318373,52.09831585147373,0.1593,0.1159,38.05408283439032,5.017251119152755
