province,date,year,month,day,daily_rainfall,daily_tmin,daily_tmax,daily_tmean,dewpoint_c,daily_pet,daily_relative_humidity,solar_radiation_mj_m2_day,solar_radiation_w_m2,wind_speed_10m_m_s,wind_speed_2m_m_s,tmin_raw_k,tmax_raw_k,dewpoint_raw_k,pet_raw_m,solar_raw_j_m2_day,u10_m_s,v10_m_s,days_in_month,monthly_rainfall,monthly_tmin,monthly_tmax,monthly_tmean,monthly_dewpoint_c,monthly_pet,monthly_relative_humidity,monthly_solar_radiation_mj_m2_day,monthly_solar_radiation_w_m2,monthly_wind_speed_10m_m_s,monthly_wind_speed_2m_m_s,monthly_u10_m_s,monthly_v10_m_s,rainfall_accumulation_1m,water_balance_accumulation_1m,spi_1,spei_1,rainfall_accumulation_3m,water_balance_accumulation_3m,spi_3,spei_3,rainfall_accumulation_6m,water_balance_accumulation_6m,spi_6,spei_6,rainfall_accumulation_12m,water_balance_accumulation_12m,spi_12,spei_12,rainfall_accumulation_24m,water_balance_accumulation_24m,spi_24,spei_24
Mpumalanga,2001-01-01,2001,1,1,20.7256879472679,11.8660593748407,26.6373866676479,19.2517230212443,14.987079109765,10.1309458357982,76.9089144590572,22.9336315415512,265.435550249435,1.6344043899578,1.22245452072814,285.016059374841,299.787386667648,288.137079109765,-0.0101309458357983,22933631.5415512,1.43927453907396,-0.636799870716393,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-02,2001,1,2,0.0093042213384943,10.5458460359107,18.0534801705184,14.2996631032146,8.50153170666853,10.60311155787,68.5230377297559,19.5452116076605,226.217726940515,4.34032885349128,3.24635363255126,283.695846035911,291.203480170518,281.651531706668,-0.01060311155787,19545211.6076605,-1.48310685272242,3.81323394876569,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-03,2001,1,3,0.0,9.10108547679533,20.8639383086127,14.982511892704,8.08855081763592,11.7258001913584,63.5929918040485,29.1344835249216,337.204670427333,2.22142986090772,1.66152085287611,282.251085476795,294.013938308612,281.238550817636,-0.0117258001913584,29134483.5249216,-1.05366888930327,1.84303980402333,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-04,2001,1,4,0.0,10.4119541830139,22.7832404773843,16.5975973301991,9.9579737132189,11.6788125657663,64.965930460703,30.9827951315825,358.597165874798,1.80661876942981,1.35126245101361,283.561954183014,295.933240477384,283.107973713219,-0.0116788125657663,30982795.1315825,-1.08626082775939,1.30402979452195,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-05,2001,1,5,0.0,11.5916705739423,24.7001177227988,18.1458941483706,11.9219594598541,11.6247873267696,67.2232369224582,30.6545561468944,354.798103552019,1.5185747299397,1.13581960198127,284.741670573942,297.850117722799,285.071959459854,-0.0116247873267696,30654556.1468945,-0.983237750613981,1.02175667716991,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-06,2001,1,6,0.0,13.0041876612001,26.4336294173243,19.7189085392622,13.7880113906823,10.7342458933387,68.990092544408,29.1454272240447,337.331333611628,0.901108293652528,0.673984917080161,286.1541876612,299.583629417324,286.938011390682,-0.0107342458933387,29145427.2240447,-0.389482273110791,0.600210761818825,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-07,2001,1,7,0.0,14.6985240460505,25.3273762697874,20.0129501579189,14.0095393075163,11.5310361653633,68.6487826217434,28.0207144892089,324.313825106585,2.67994265605504,2.0044659909848,287.848524046051,298.477376269787,287.159539307516,-0.0115310361653633,28020714.489209,-1.95368966671061,1.40748327934305,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-08,2001,1,8,0.0918724182555631,14.847187167394,25.6352954020414,20.2412412847177,13.9732406135178,10.9003358988789,67.510188735642,28.1964467659594,326.3477634949,1.82094083005756,1.36197465165876,287.997187167394,298.785295402041,287.123240613518,-0.0109003358988789,28196446.7659594,-1.27606452662727,0.496760708106371,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-09,2001,1,9,1.69682585856998,16.5485899396464,27.632252196576,22.0904210681112,15.7671171649542,11.3522710122571,67.5895307087298,28.8372702352447,333.764701796813,1.53780176937943,1.15020048680251,289.698589939646,300.782252196576,288.917117164954,-0.0113522710122571,28837270.2352447,-0.259193725865568,-1.2201564963988,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
Mpumalanga,2001-01-10,2001,1,10,0.0,16.9517231869945,31.0068516283177,23.9792874076561,14.8733627609193,14.1588022901181,57.1440235942341,30.642170398019,354.654749977072,2.19742461176166,1.64356610096764,290.101723186994,304.156851628318,288.023362760919,-0.0141588022901181,30642170.398019,1.08364530428782,-1.51370456846226,31,64.870679604323,9.10108547679533,31.0068516283177,20.46777348863,14.4664215879212,313.781700768233,69.0726093647817,24.4324671747533,282.783184892978,2.0047254960071,1.4994365901551,,,64.870679604323,-248.91102116391,-2.31518255503188,0.439584239741781,,,,,,,,,,,,,,,,
