province,date,year,month,day,daily_rainfall,daily_tmin,daily_tmax,daily_tmean,dewpoint_c,daily_pet,daily_relative_humidity,solar_radiation_mj_m2_day,solar_radiation_w_m2,wind_speed_10m_m_s,wind_speed_2m_m_s,tmin_raw_k,tmax_raw_k,dewpoint_raw_k,pet_raw_m,solar_raw_j_m2_day,u10_m_s,v10_m_s,days_in_month,monthly_rainfall,monthly_tmin,monthly_tmax,monthly_tmean,monthly_dewpoint_c,monthly_pet,monthly_relative_humidity,monthly_solar_radiation_mj_m2_day,monthly_solar_radiation_w_m2,monthly_wind_speed_10m_m_s,monthly_wind_speed_2m_m_s,monthly_u10_m_s,monthly_v10_m_s,rainfall_accumulation_1m,water_balance_accumulation_1m,spi_1,spei_1,rainfall_accumulation_3m,water_balance_accumulation_3m,spi_3,spei_3,rainfall_accumulation_6m,water_balance_accumulation_6m,spi_6,spei_6,rainfall_accumulation_12m,water_balance_accumulation_12m,spi_12,spei_12,rainfall_accumulation_24m,water_balance_accumulation_24m,spi_24,spei_24
Western Cape,2001-01-01,2001,1,1,1.97045363571263,10.6949045128226,19.8753113582451,15.285107935534,5.2422123946399,9.46223352205509,52.5197740709692,28.0700749415552,324.885126638369,4.34521390089567,3.25000740900961,283.844904512822,293.025311358245,278.39221239464,-0.009462233522055,28070074.9415551,-1.36280334066009,3.90567540490253,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-02,2001,1,2,0.0,9.93514078320877,25.3210046136048,17.6280726984068,4.09137792181553,10.5688826008507,42.374294148426,33.885137341493,392.189089600614,3.01884812895285,2.25795070381903,283.085140783209,298.471004613605,277.241377921815,-0.0105688826008507,33885137.341493,-2.49930377185489,1.15116148755584,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-03,2001,1,3,0.0,12.6342138518324,29.161636800624,20.897925326228,6.51001485262057,10.7696669015076,41.4033476013,33.8175757002229,391.407126159987,2.91783310634189,2.18239640904904,285.784213851832,302.311636800625,279.66001485262,-0.0107696669015076,33817575.7002229,-2.20644224081764,1.52896407526099,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-04,2001,1,4,0.0,14.6272577445882,31.7306110610994,23.1789344028436,7.68075462551786,11.018662564761,39.3623362110403,33.8643646236063,391.948664625073,2.62419006919122,1.96276578369662,287.777257744588,304.8806110611,280.830754625517,-0.011018662564761,33864364.6236063,-2.00171492790012,1.29235923632615,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-05,2001,1,5,0.0,15.8488422618673,33.0578717643121,24.4533570130896,9.32297996418158,10.2785858771541,40.960616116409,33.4683950402733,387.365683336496,2.00305850487261,1.49818976234376,288.998842261867,306.207871764313,282.472979964182,-0.0102785858771541,33468395.0402733,-0.504616643382703,0.876816208677098,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-06,2001,1,6,0.0062857728267831,15.8426554821147,30.1484136209763,22.9955345515454,11.0220389831023,9.58167828998633,49.4691514059066,32.0106799699706,370.493981133918,3.22489998127672,2.41206740830501,288.992655482115,303.298413620977,284.172038983103,-0.0095816782899863,32010679.9699705,0.479196957169159,2.93299418689536,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-07,2001,1,7,0.0006371883067348,15.2159249367411,31.0157394884117,23.1158322125762,10.6996608041349,10.3522544103711,47.2297969250278,32.5442543063821,376.66961002757,3.47070784403569,2.59591966354031,288.365924936741,304.165739488413,283.849660804135,-0.0103522544103711,32544254.3063821,-2.2149646596519,2.10055401751765,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-08,2001,1,8,0.0,16.5118775705489,31.0483133424374,23.780095456493,12.9620380911371,9.26651979572824,52.2555277623296,31.3873613353603,363.279645085189,2.72217481655646,2.03605358083851,289.661877570549,304.198313342438,286.112038091137,-0.0092665197957282,31387361.3353603,-0.506478305363155,1.85146311690923,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-09,2001,1,9,0.005739477285493,16.0997802835158,29.0654178240392,22.5825990537774,12.6383216643021,8.68978263137072,54.8340153080957,28.8761890936625,334.21515154702,2.51592133190268,1.88178606523458,289.249780283516,302.21541782404,285.788321664302,-0.0086897826313707,28876189.0936626,1.29262746065808,1.72264854401333,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-10,2001,1,10,0.226202703613627,14.9278934549104,28.9877304306693,21.9578119427897,10.4935213006658,10.0179061158695,50.1685976578812,30.6390027248409,354.618087093066,3.01665054114666,2.25630701565661,288.07789345491,302.13773043067,283.643521300665,-0.0100179061158695,30639002.7248409,2.56647204813655,0.112777656474726,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-11,2001,1,11,0.0,16.0144971275526,30.0153698886997,23.014933508126,10.9521765094378,9.07148740421503,48.5168973481377,30.2524216936567,350.143769602508,1.70272152614946,1.27355239619509,289.164497127553,303.1653698887,284.102176509438,-0.009071487404215,30252421.6936567,0.0297171959850007,0.424587542821524,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-12,2001,1,12,1.1097139036666,16.0288236886701,32.3809269051859,24.2048752969278,8.06132272815278,10.873807243338,39.9262830776392,32.2588313008995,373.366103019671,2.82585304301908,2.11359982179274,289.17882368867,305.530926905187,281.211322728153,-0.0108738072433379,32258831.3008995,2.16098237185082,-0.969659986869313,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-13,2001,1,13,5.08057358120365,9.931661651522,19.2667686415981,14.5992151465602,7.71955020960303,5.6858417569176,64.0686308311103,14.9221287526774,172.709823526359,3.27069297687,2.44631832859417,283.081661651522,292.416768641598,280.869550209603,-0.0056858417569176,14922128.7526774,1.77609422187036,2.61067793078018,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-14,2001,1,14,0.46399515202597,8.99148094949747,19.1009029027873,14.0461919261426,5.19690691375624,7.72301976117501,56.0253636244466,24.5084706603571,283.662854865244,3.2114466572926,2.4020049801665,282.141480949497,292.250902902787,278.346906913756,-0.007723019761175,24508470.6603572,1.05491733842324,2.86046402404243,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
Western Cape,2001-01-15,2001,1,15,0.0,11.3159002640083,24.0958930937375,17.7058966788729,8.60350577052107,8.28260662522819,55.8313834141278,29.9012270306214,346.079016558117,1.94709875887778,1.4563346101608,284.465900264008,297.245893093738,281.753505770521,-0.0082826066252282,29901227.0306214,-0.0461386574539819,1.77172765944692,31,15.6162654600909,8.99148094949747,33.4996552333256,21.3548158045166,9.56590516842414,291.606339993042,49.0415035468015,29.8966983643584,346.026601439333,2.80712039446483,2.09958871716584,,,15.6162654600909,-275.990074532951,-0.0916741663105603,0.781028661681384,,,,,,,,,,,,,,,,
