province,date,year,month,day,daily_rainfall,daily_tmin,daily_tmax,daily_tmean,dewpoint_c,daily_pet,daily_relative_humidity,solar_radiation_mj_m2_day,solar_radiation_w_m2,wind_speed_10m_m_s,wind_speed_2m_m_s,tmin_raw_k,tmax_raw_k,dewpoint_raw_k,pet_raw_m,solar_raw_j_m2_day,u10_m_s,v10_m_s,days_in_month,monthly_rainfall,monthly_tmin,monthly_tmax,monthly_tmean,monthly_dewpoint_c,monthly_pet,monthly_relative_humidity,monthly_solar_radiation_mj_m2_day,monthly_solar_radiation_w_m2,monthly_wind_speed_10m_m_s,monthly_wind_speed_2m_m_s,monthly_u10_m_s,monthly_v10_m_s,rainfall_accumulation_1m,water_balance_accumulation_1m,spi_1,spei_1,rainfall_accumulation_3m,water_balance_accumulation_3m,spi_3,spei_3,rainfall_accumulation_6m,water_balance_accumulation_6m,spi_6,spei_6,rainfall_accumulation_12m,water_balance_accumulation_12m,spi_12,spei_12,rainfall_accumulation_24m,water_balance_accumulation_24m,spi_24,spei_24
Northern Cape,2001-01-01,2001,1,1,0.436179957632756,11.916267032138,23.3679564454178,17.6421117387771,1.97791521277925,11.8256382954345,36.1860496868071,32.2006137580687,372.692288866537,6.36698599306735,4.76219401909396,285.066267032139,296.517956445418,275.12791521278,-0.0118256382954345,32200613.7580687,-0.757865024472242,6.14368412191095,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-02,2001,1,2,0.0192180034407739,10.408743960699,27.1358486774295,18.7722963190631,-0.378217369299619,11.4331336629936,28.3804995717459,34.0054562346731,393.58166938279,4.60927248200221,3.44751030865557,283.5587439607,300.285848677429,272.7717826307,-0.0114331336629936,34005456.2346731,-3.76217798089348,2.394316223931,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-03,2001,1,3,0.0,13.6770996384876,30.8776112038226,22.2773554211547,-2.1096001975737,11.3129462932032,20.0751528274094,34.3814298233407,397.933215547926,3.05749910746229,2.28685974475145,286.827099638489,304.027611203821,271.040399802427,-0.0113129462932032,34381429.8233408,-2.44232585568415,1.70270673545387,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-04,2001,1,4,0.0,15.8553145806204,33.5226884796032,24.6890015301119,-0.408001276368212,10.8938488121468,20.0398308806812,34.1263970168865,394.981446954705,1.53574924475188,1.14866529880053,289.005314580622,306.672688479602,272.741998723632,-0.0108938488121468,34126397.0168865,-0.919446750838349,0.612662396032884,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-05,2001,1,5,0.0074314993741511,17.9515547888883,35.6138230471177,26.7826889180034,1.14334432462446,11.35763260119,20.2159229307203,33.7787577100851,390.957843866726,1.95451912180878,1.46188467859319,291.10155478889,308.763823047116,274.293344324625,-0.01135763260119,33778757.7100851,1.16143438950672,0.243721929223382,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-06,2001,1,6,0.0,18.3196401296449,35.6304084214807,26.9750242755633,0.741695868256653,12.2979130190443,20.412540633994,33.8398913421302,391.66540905243,3.70601310803197,2.771916488739,291.469640129646,308.780408421479,273.891695868257,-0.0122979130190443,33839891.3421301,1.64971531140319,2.94966691934624,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-07,2001,1,7,0.0,17.6209426010186,35.6677258789805,26.64433424,2.65083547829367,12.915071722624,22.7043770209142,33.6649647908508,389.640796190403,3.93052085477012,2.93983729929535,290.77094260102,308.817725878978,275.800835478294,-0.0129150717226239,33664964.7908508,-1.39465981022424,3.1215473858177,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-08,2001,1,8,2.11498588907585e-05,18.6814853760403,35.7645539618519,27.2230196689466,4.34114897292228,12.0753919633353,25.3660081906479,32.8776255626738,380.52807364206,3.02584810334157,2.26318634218921,291.831485376041,308.91455396185,277.491148972923,-0.0120753919633353,32877625.5626739,1.09651028247536,1.99761247787996,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-09,2001,1,9,0.0013538801895142,17.800088173316,34.0641394540526,25.9321138136846,3.63889116212226,12.2578236667853,26.5119678862859,33.4250155630476,386.863606053792,3.90385273602608,2.91989085120804,290.950088173317,307.214139454051,276.788891162123,-0.0122578236667853,33425015.5630476,2.82864254115964,2.11784910003138,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
Northern Cape,2001-01-10,2001,1,10,0.0011375954101074,15.6991064928537,32.6000038175716,24.1495551552126,1.30867326342556,11.8528428258887,25.3332673889311,34.0039497618643,393.564233354911,3.82935764634362,2.8641721687853,288.849106492855,305.75000381757,274.458673263426,-0.0118528428258887,34003949.7618643,2.75753016350379,1.98802879105156,31,11.3789561296799,7.91428169462473,35.7645539618519,23.9672901427809,4.82738874167591,335.79886330405,31.955884603238,30.6661979263689,354.93284637001,3.18012551574732,2.37857829867222,,,11.3789561296799,-324.41990717437,-1.28801747921581,0.815085290528194,,,,,,,,,,,,,,,,
